"Station Name","TORONTO CITY"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158355"
"WMO Identifier","71508"
"TC Identifier","XTO"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2007-06-01 00:00","2007","06","01","00:00","20.5","","18.5","","88","","","M","","M","","","100.28","","27","","","","NA"
"2007-06-01 01:00","2007","06","01","01:00","20.5","","18.7","","89","","","M","","M","","","100.26","","27","","","","NA"
"2007-06-01 02:00","2007","06","01","02:00","20.9","","19.2","","90","","","M","","M","","","100.23","","28","","","","NA"
"2007-06-01 03:00","2007","06","01","03:00","20.5","","19.4","","93","","","M","","M","","","100.21","","28","","","","NA"
"2007-06-01 04:00","2007","06","01","04:00","19.6","","17.9","","90","","","M","","M","","","100.22","","","","","","NA"
"2007-06-01 05:00","2007","06","01","05:00","18.7","","17.1","","90","","","M","","M","","","100.24","","","","","","NA"
"2007-06-01 06:00","2007","06","01","06:00","20.0","","18.5","","91","","","M","","M","","","100.26","","26","","","","NA"
"2007-06-01 07:00","2007","06","01","07:00","22.2","","18.4","","79","","","M","","M","","","100.25","","29","","","","NA"
"2007-06-01 08:00","2007","06","01","08:00","22.8","","18.2","","75","","","M","","M","","","100.25","","29","","","","NA"
"2007-06-01 09:00","2007","06","01","09:00","24.5","","16.4","","61","","","M","","M","","","100.22","","29","","","","NA"
"2007-06-01 10:00","2007","06","01","10:00","26.0","","17.9","","61","","","M","","M","","","100.20","","32","","","","NA"
"2007-06-01 11:00","2007","06","01","11:00","23.4","","16.7","","66","","","M","","M","","","100.25","","28","","","","NA"
"2007-06-01 12:00","2007","06","01","12:00","21.7","","17.4","","77","","","M","","M","","","100.25","","27","","","","NA"
"2007-06-01 13:00","2007","06","01","13:00","22.0","","18.1","","79","","","M","","M","","","100.25","","28","","","","NA"
"2007-06-01 14:00","2007","06","01","14:00","23.3","","18.8","","76","","","M","","M","","","100.21","","30","","","","NA"
