"Station Name","TORONTO CITY"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158355"
"WMO Identifier","71508"
"TC Identifier","XTO"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2003-07-01 00:00","2003","07","01","00:00","19.5","","14.2","","71","","","M","","M","","M","100.68","","","","","","NA"
"2003-07-01 01:00","2003","07","01","01:00","18.5","","14.3","","77","","","M","","M","","M","100.64","","","","","","NA"
"2003-07-01 02:00","2003","07","01","02:00"
"2003-07-01 03:00","2003","07","01","03:00"
"2003-07-01 04:00","2003","07","01","04:00","17.3","","14.4","","83","","","M","","M","","M","100.59","","","","","","NA"
"2003-07-01 05:00","2003","07","01","05:00","17.1","","14.7","","86","","","M","","M","","M","100.60","","","","","","NA"
"2003-07-01 06:00","2003","07","01","06:00","17.9","","14.9","","83","","","M","","M","","M","100.62","","","","","","NA"
"2003-07-01 07:00","2003","07","01","07:00","19.1","","14.8","","76","","","M","","M","","M","100.65","","","","","","NA"
"2003-07-01 08:00","2003","07","01","08:00"
"2003-07-01 09:00","2003","07","01","09:00","21.7","","14.5","","64","","","M","","M","","M","100.62","","25","","","","NA"
"2003-07-01 10:00","2003","07","01","10:00","24.1","","15.3","","58","","","M","","M","","M","100.58","","28","","","","NA"
"2003-07-01 11:00","2003","07","01","11:00","26.1","","16.2","","54","","","M","","M","","M","100.55","","31","","","","NA"
"2003-07-01 12:00","2003","07","01","12:00","25.4","","15.4","","54","","","M","","M","","M","100.50","","30","","","","NA"
"2003-07-01 13:00","2003","07","01","13:00","25.3","","15.4","","54","","","M","","M","","M","100.43","","30","","","","NA"
"2003-07-01 14:00","2003","07","01","14:00","25.8","","14.8","","51","","","M","","M","","M","100.38","","30","","","","NA"
"2003-07-01 15:00","2003","07","01","15:00"
"2003-07-01 16:00","2003","07","01","16:00","27.1","","15.3","","48","","","M","","M","","M","100.25","","31","","","","NA"
"2003-07-01 17:00","2003","07","01","17:00","25.9","","15.5","","53","","","M","","M","","M","100.24","","30","","","","NA"
"2003-07-01 18:00","2003","07","01","18:00","24.6","","14.8","","54","","","M","","M","","M","100.24","","28","","","","NA"
"2003-07-01 19:00","2003","07","01","19:00","24.1","","14.7","","56","","","M","","M","","M","100.20","","28","","","","NA"
"2003-07-01 20:00","2003","07","01","20:00","23.2","","14.5","","58","","","M","","M","","M","100.18","","27","","","","NA"
"2003-07-01 21:00","2003","07","01","21:00"
"2003-07-01 22:00","2003","07","01","22:00","22.1","","14.0","","60","","","M","","M","","M","100.14","","25","","","","NA"
"2003-07-01 23:00","2003","07","01","23:00"
"2003-07-02 00:00","2003","07","02","00:00"
"2003-07-02 01:00","2003","07","02","01:00","19.6","","14.8","","74","","","M","","M","","M","100.13","","","","","","NA"
"2003-07-02 02:00","2003","07","02","02:00","19.4","","15.2","","77","","","M","","M","","M","100.11","","","","","","NA"
"2003-07-02 03:00","2003","07","02","03:00","18.0","","15.0","","83","","","M","","M","","M","100.08","","","","","","NA"
"2003-07-02 04:00","2003","07","02","04:00","17.1","","14.7","","86","","","M","","M","","M","100.05","","","","","","NA"
"2003-07-02 05:00","2003","07","02","05:00","17.0","","14.8","","87","","","M","","M","","M","100.03","","","","","","NA"
"2003-07-02 06:00","2003","07","02","06:00"
"2003-07-02 07:00","2003","07","02","07:00","20.3","","16.4","","78","","","M","","M","","M","100.02","","25","","","","NA"
"2003-07-02 08:00","2003","07","02","08:00","23.2","","16.1","","64","","","M","","M","","M","100.02","","28","","","","NA"
"2003-07-02 09:00","2003","07","02","09:00","25.0","","16.1","","58","","","M","","M","","M","100.01","","30","","","","NA"
"2003-07-02 10:00","2003","07","02","10:00","26.6","","14.7","","48","","","M","","M","","M","99.97","","30","","","","NA"
"2003-07-02 11:00","2003","07","02","11:00","27.6","","14.4","","44","","","M","","M","","M","99.96","","31","","","","NA"
"2003-07-02 12:00","2003","07","02","12:00","28.1","","13.5","","41","","","M","","M","","M","99.91","","31","","","","NA"
"2003-07-02 13:00","2003","07","02","13:00","28.9","","14.9","","43","","","M","","M","","M","99.84","","33","","","","NA"
"2003-07-02 14:00","2003","07","02","14:00","28.6","","14.2","","41","","","M","","M","","M","99.75","","32","","","","NA"
"2003-07-02 15:00","2003","07","02","15:00","29.1","","15.4","","43","","","M","","M","","M","99.66","","33","","","","NA"
"2003-07-02 16:00","2003","07","02","16:00","28.5","","15.3","","45","","","M","","M","","M","99.62","","33","","","","NA"
"2003-07-02 17:00","2003","07","02","17:00","26.5","","16.4","","54","","","M","","M","","M","99.57","","31","","","","NA"
"2003-07-02 18:00","2003","07","02","18:00","25.8","","16.6","","57","","","M","","M","","M","99.54","","31","","","","NA"
"2003-07-02 19:00","2003","07","02","19:00","24.8","","15.9","","58","","","M","","M","","M","99.55","","29","","","","NA"
"2003-07-02 20:00","2003","07","02","20:00","23.9","","15.3","","59","","","M","","M","","M","99.55","","28","","","","NA"
"2003-07-02 21:00","2003","07","02","21:00","23.2","","16.0","","64","","","M","","M","","M","99.58","","28","","","","NA"
"2003-07-02 22:00","2003","07","02","22:00"
"2003-07-02 23:00","2003","07","02","23:00"
"2003-07-03 00:00","2003","07","03","00:00","20.4","","16.3","","77","","","M","","M","","M","99.63","","25","","","","NA"
"2003-07-03 01:00","2003","07","03","01:00","19.6","","16.5","","82","","","M","","M","","M","99.61","","","","","","NA"
"2003-07-03 02:00","2003","07","03","02:00","19.5","","16.7","","84","","","M","","M","","M","99.60","","","","","","NA"
"2003-07-03 03:00","2003","07","03","03:00"
"2003-07-03 04:00","2003","07","03","04:00","18.3","","16.0","","86","","","M","","M","","M","99.58","","","","","","NA"
"2003-07-03 05:00","2003","07","03","05:00"
"2003-07-03 06:00","2003","07","03","06:00"
"2003-07-03 07:00","2003","07","03","07:00","21.5","","17.0","","76","","","M","","M","","M","99.61","","27","","","","NA"
"2003-07-03 08:00","2003","07","03","08:00","23.0","","18.7","","77","","","M","","M","","M","99.65","","30","","","","NA"
"2003-07-03 09:00","2003","07","03","09:00","24.4","","18.7","","71","","","M","","M","","M","99.65","","31","","","","NA"
"2003-07-03 10:00","2003","07","03","10:00","25.6","","19.4","","69","","","M","","M","","M","99.62","","33","","","","NA"
"2003-07-03 11:00","2003","07","03","11:00","26.9","","19.2","","63","","","M","","M","","M","99.61","","34","","","","NA"
"2003-07-03 12:00","2003","07","03","12:00","28.1","","18.3","","55","","","M","","M","","M","99.58","","34","","","","NA"
"2003-07-03 13:00","2003","07","03","13:00","29.9","","17.2","","46","","","M","","M","","M","99.53","","35","","","","NA"
"2003-07-03 14:00","2003","07","03","14:00"
"2003-07-03 15:00","2003","07","03","15:00","30.8","","16.8","","43","","","M","","M","","M","99.45","","36","","","","NA"
"2003-07-03 16:00","2003","07","03","16:00","30.0","","16.3","","44","","","M","","M","","M","99.42","","35","","","","NA"
"2003-07-03 17:00","2003","07","03","17:00","29.4","","17.3","","48","","","M","","M","","M","99.38","","35","","","","NA"
"2003-07-03 18:00","2003","07","03","18:00","27.8","","16.5","","50","","","M","","M","","M","99.38","","33","","","","NA"
"2003-07-03 19:00","2003","07","03","19:00","26.1","","16.0","","54","","","M","","M","","M","99.41","","31","","","","NA"
"2003-07-03 20:00","2003","07","03","20:00"
"2003-07-03 21:00","2003","07","03","21:00","24.3","","16.2","","61","","","M","","M","","M","99.46","","29","","","","NA"
"2003-07-03 22:00","2003","07","03","22:00","23.5","","16.3","","64","","","M","","M","","M","99.46","","28","","","","NA"
"2003-07-03 23:00","2003","07","03","23:00","22.8","","16.7","","68","","","M","","M","","M","99.44","","28","","","","NA"
"2003-07-04 00:00","2003","07","04","00:00","21.7","","16.9","","74","","","M","","M","","M","99.41","","27","","","","NA"
"2003-07-04 01:00","2003","07","04","01:00","21.3","","16.9","","76","","","M","","M","","M","99.39","","27","","","","NA"
"2003-07-04 02:00","2003","07","04","02:00","22.4","","16.7","","70","","","M","","M","","M","99.40","","27","","","","NA"
"2003-07-04 03:00","2003","07","04","03:00"
"2003-07-04 04:00","2003","07","04","04:00"
"2003-07-04 05:00","2003","07","04","05:00","21.7","","16.3","","71","","","M","","M","","M","99.43","","27","","","","NA"
"2003-07-04 06:00","2003","07","04","06:00"
"2003-07-04 07:00","2003","07","04","07:00"
"2003-07-04 08:00","2003","07","04","08:00","26.2","","18.3","","62","","","M","","M","","M","99.50","","32","","","","NA"
"2003-07-04 09:00","2003","07","04","09:00","27.7","","18.8","","58","","","M","","M","","M","99.53","","34","","","","NA"
"2003-07-04 10:00","2003","07","04","10:00","29.5","","20.3","","58","","","M","","M","","M","99.50","","37","","","","NA"
"2003-07-04 11:00","2003","07","04","11:00","28.0","","19.0","","58","","","M","","M","","M","99.50","","35","","","","NA"
"2003-07-04 12:00","2003","07","04","12:00","28.9","","21.5","","64","","","M","","M","","M","99.51","","38","","","","NA"
"2003-07-04 13:00","2003","07","04","13:00","30.6","","22.1","","61","","","M","","M","","M","99.46","","40","","","","NA"
"2003-07-04 14:00","2003","07","04","14:00","30.3","","21.7","","60","","","M","","M","","M","99.43","","39","","","","NA"
"2003-07-04 15:00","2003","07","04","15:00"
"2003-07-04 16:00","2003","07","04","16:00"
"2003-07-04 17:00","2003","07","04","17:00","29.7","","21.8","","63","","","M","","M","","M","99.17","","39","","","","NA"
"2003-07-04 18:00","2003","07","04","18:00","29.5","","18.6","","52","","","M","","M","","M","99.19","","36","","","","NA"
"2003-07-04 19:00","2003","07","04","19:00","29.4","","19.0","","54","","","M","","M","","M","99.18","","36","","","","NA"
