"Station Name","TORONTO CITY"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158355"
"WMO Identifier","71508"
"TC Identifier","XTO"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2004-01-01 00:00","2004","01","01","00:00","1.4","","-5.7","","59","","","M","","M","","M","100.87","","","","","","NA"
"2004-01-01 01:00","2004","01","01","01:00"
"2004-01-01 02:00","2004","01","01","02:00","1.6","","-4.3","","65","","","M","","M","","M","101.00","","","","","","NA"
"2004-01-01 03:00","2004","01","01","03:00","2.0","","-4.1","","64","","","M","","M","","M","101.08","","","","","","NA"
"2004-01-01 04:00","2004","01","01","04:00","2.0","","-3.9","","65","","","M","","M","","M","101.14","","","","","","NA"
"2004-01-01 05:00","2004","01","01","05:00"
"2004-01-01 06:00","2004","01","01","06:00"
"2004-01-01 07:00","2004","01","01","07:00","2.1","","-3.3","","67","","","M","","M","","M","101.32","","","","","","NA"
"2004-01-01 08:00","2004","01","01","08:00","2.1","","-3.4","","67","","","M","","M","","M","101.42","","","","","","NA"
"2004-01-01 09:00","2004","01","01","09:00","2.3","","-3.5","","65","","","M","","M","","M","101.51","","","","","","NA"
"2004-01-01 10:00","2004","01","01","10:00","2.7","","-3.4","","64","","","M","","M","","M","101.53","","","","","","NA"
"2004-01-01 11:00","2004","01","01","11:00","2.8","","-3.5","","63","","","M","","M","","M","101.49","","","","","","NA"
"2004-01-01 12:00","2004","01","01","12:00","2.9","","-3.1","","65","","","M","","M","","M","101.38","","","","","","NA"
"2004-01-01 13:00","2004","01","01","13:00"
"2004-01-01 14:00","2004","01","01","14:00"
"2004-01-01 15:00","2004","01","01","15:00","2.8","","-3.0","","66","","","M","","M","","M","101.30","","","","","","NA"
"2004-01-01 16:00","2004","01","01","16:00"
"2004-01-01 17:00","2004","01","01","17:00","2.3","","-2.4","","71","","","M","","M","","M","101.23","","","","","","NA"
"2004-01-01 18:00","2004","01","01","18:00","2.2","","-2.5","","71","","","M","","M","","M","101.21","","","","","","NA"
"2004-01-01 19:00","2004","01","01","19:00","1.8","","-2.2","","75","","","M","","M","","M","101.18","","","","","","NA"
"2004-01-01 20:00","2004","01","01","20:00","1.4","","-2.5","","75","","","M","","M","","M","101.17","","","","","","NA"
"2004-01-01 21:00","2004","01","01","21:00"
"2004-01-01 22:00","2004","01","01","22:00","2.1","","-1.9","","75","","","M","","M","","M","100.93","","","","","","NA"
"2004-01-01 23:00","2004","01","01","23:00","2.4","","-1.9","","73","","","M","","M","","M","100.78","","","","","","NA"
"2004-01-02 00:00","2004","01","02","00:00","2.4","","-1.8","","74","","","M","","M","","M","100.59","","","","","","NA"
"2004-01-02 01:00","2004","01","02","01:00","2.6","","-1.6","","74","","","M","","M","","M","100.42","","","","","","NA"
"2004-01-02 02:00","2004","01","02","02:00","2.6","","-0.6","","79","","","M","","M","","M","100.44","","","","","","NA"
"2004-01-02 03:00","2004","01","02","03:00","1.2","","0.5","","95","","","M","","M","","M","100.32","","","","","","NA"
"2004-01-02 04:00","2004","01","02","04:00"
"2004-01-02 05:00","2004","01","02","05:00","2.6","","2.0","","96","","","M","","M","","M","100.12","","","","","","NA"
"2004-01-02 06:00","2004","01","02","06:00","3.1","","2.8","","98","","","M","","M","","M","100.07","","","","","","NA"
"2004-01-02 07:00","2004","01","02","07:00","3.7","","3.5","","99","","","M","","M","","M","100.11","","","","","","NA"
"2004-01-02 08:00","2004","01","02","08:00","4.0","","3.8","","99","","","M","","M","","M","100.08","","","","","","NA"
"2004-01-02 09:00","2004","01","02","09:00","4.2","","4.0","","99","","","M","","M","","M","100.16","","","","","","NA"
"2004-01-02 10:00","2004","01","02","10:00","5.0","","4.6","","97","","","M","","M","","M","100.23","","","","","","NA"
"2004-01-02 11:00","2004","01","02","11:00","6.1","","5.1","","93","","","M","","M","","M","100.23","","","","","","NA"
"2004-01-02 12:00","2004","01","02","12:00"
"2004-01-02 13:00","2004","01","02","13:00","8.7","","5.4","","80","","","M","","M","","M","100.11","","","","","","NA"
"2004-01-02 14:00","2004","01","02","14:00","8.4","","5.5","","82","","","M","","M","","M","100.08","","","","","","NA"
"2004-01-02 15:00","2004","01","02","15:00","8.9","","5.7","","80","","","M","","M","","M","100.12","","","","","","NA"
"2004-01-02 16:00","2004","01","02","16:00"
"2004-01-02 17:00","2004","01","02","17:00","7.1","","5.3","","88","","","M","","M","","M","100.13","","","","","","NA"
"2004-01-02 18:00","2004","01","02","18:00","7.1","","5.7","","91","","","M","","M","","M","100.13","","","","","","NA"
"2004-01-02 19:00","2004","01","02","19:00","6.1","","5.2","","94","","","M","","M","","M","100.09","","","","","","NA"
"2004-01-02 20:00","2004","01","02","20:00","5.9","","5.2","","95","","","M","","M","","M","99.99","","","","","","NA"
"2004-01-02 21:00","2004","01","02","21:00"
"2004-01-02 22:00","2004","01","02","22:00"
"2004-01-02 23:00","2004","01","02","23:00","5.9","","5.6","","98","","","M","","M","","M","99.73","","","","","","NA"
"2004-01-03 00:00","2004","01","03","00:00","6.2","","5.9","","98","","","M","","M","","M","99.58","","","","","","NA"
"2004-01-03 01:00","2004","01","03","01:00","6.5","","6.3","","99","","","M","","M","","M","99.39","","","","","","NA"
"2004-01-03 02:00","2004","01","03","02:00","6.8","","6.7","","99","","","M","","M","","M","99.33","","","","","","NA"
"2004-01-03 03:00","2004","01","03","03:00"
"2004-01-03 04:00","2004","01","03","04:00","8.7","","8.7","","100","","","M","","M","","M","99.13","","","","","","NA"
"2004-01-03 05:00","2004","01","03","05:00","9.3","","9.3","","100","","","M","","M","","M","99.11","","","","","","NA"
"2004-01-03 06:00","2004","01","03","06:00","8.6","","8.5","","99","","","M","","M","","M","99.15","","","","","","NA"
"2004-01-03 07:00","2004","01","03","07:00","8.7","","8.7","","100","","","M","","M","","M","99.17","","","","","","NA"
"2004-01-03 08:00","2004","01","03","08:00","9.6","","9.6","","100","","","M","","M","","M","99.22","","","","","","NA"
"2004-01-03 09:00","2004","01","03","09:00"
"2004-01-03 10:00","2004","01","03","10:00","11.5","","10.9","","96","","","M","","M","","M","99.34","","","","","","NA"
"2004-01-03 11:00","2004","01","03","11:00","11.5","","10.6","","94","","","M","","M","","M","99.37","","","","","","NA"
"2004-01-03 12:00","2004","01","03","12:00","13.2","","11.0","","87","","","M","","M","","M","99.41","","","","","","NA"
"2004-01-03 13:00","2004","01","03","13:00","12.7","","8.5","","76","","","M","","M","","M","99.40","","","","","","NA"
"2004-01-03 14:00","2004","01","03","14:00","12.4","","7.0","","70","","","M","","M","","M","99.44","","","","","","NA"
"2004-01-03 15:00","2004","01","03","15:00"
"2004-01-03 16:00","2004","01","03","16:00","11.7","","4.1","","60","","","M","","M","","M","99.59","","","","","","NA"
"2004-01-03 17:00","2004","01","03","17:00","11.3","","2.1","","53","","","M","","M","","M","99.67","","","","","","NA"
"2004-01-03 18:00","2004","01","03","18:00","10.2","","0.8","","52","","","M","","M","","M","99.69","","","","","","NA"
"2004-01-03 19:00","2004","01","03","19:00","10.0","","0.2","","50","","","M","","M","","M","99.73","","","","","","NA"
"2004-01-03 20:00","2004","01","03","20:00","9.6","","-0.4","","50","","","M","","M","","M","99.82","","","","","","NA"
