"Station Name","TORONTO CITY"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158355"
"WMO Identifier","71508"
"TC Identifier","XTO"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2004-09-01 00:00","2004","09","01","00:00"
"2004-09-01 01:00","2004","09","01","01:00","16.8","","13.0","","78","","","M","","M","","M","100.77","","","","","","NA"
"2004-09-01 02:00","2004","09","01","02:00","16.0","","12.5","","80","","","M","","M","","M","100.79","","","","","","NA"
"2004-09-01 03:00","2004","09","01","03:00","15.9","","12.4","","80","","","M","","M","","M","100.76","","","","","","NA"
"2004-09-01 04:00","2004","09","01","04:00","15.5","","12.4","","82","","","M","","M","","M","100.79","","","","","","NA"
"2004-09-01 05:00","2004","09","01","05:00","15.3","","12.6","","84","","","M","","M","","M","100.84","","","","","","NA"
"2004-09-01 06:00","2004","09","01","06:00","15.5","","12.6","","83","","","M","","M","","M","100.89","","","","","","NA"
"2004-09-01 07:00","2004","09","01","07:00","16.2","","12.9","","81","","","M","","M","","M","100.92","","","","","","NA"
"2004-09-01 08:00","2004","09","01","08:00"
"2004-09-01 09:00","2004","09","01","09:00","18.7","","13.7","","73","","","M","","M","","M","100.96","","","","","","NA"
"2004-09-01 10:00","2004","09","01","10:00","20.6","","14.9","","70","","","M","","M","","M","100.97","","25","","","","NA"
"2004-09-01 11:00","2004","09","01","11:00","21.8","","13.8","","60","","","M","","M","","M","100.94","","25","","","","NA"
"2004-09-01 12:00","2004","09","01","12:00"
"2004-09-01 13:00","2004","09","01","13:00","23.2","","12.5","","51","","","M","","M","","M","100.95","","26","","","","NA"
"2004-09-01 14:00","2004","09","01","14:00","23.8","","12.1","","48","","","M","","M","","M","100.94","","26","","","","NA"
"2004-09-01 15:00","2004","09","01","15:00","23.4","","11.5","","47","","","M","","M","","M","100.91","","25","","","","NA"
"2004-09-01 16:00","2004","09","01","16:00","22.8","","11.5","","49","","","M","","M","","M","100.90","","25","","","","NA"
"2004-09-01 17:00","2004","09","01","17:00"
"2004-09-01 18:00","2004","09","01","18:00"
"2004-09-01 19:00","2004","09","01","19:00","20.3","","10.7","","54","","","M","","M","","M","100.92","","","","","","NA"
"2004-09-01 20:00","2004","09","01","20:00","19.1","","11.5","","61","","","M","","M","","M","101.00","","","","","","NA"
"2004-09-01 21:00","2004","09","01","21:00","18.3","","11.6","","65","","","M","","M","","M","101.02","","","","","","NA"
"2004-09-01 22:00","2004","09","01","22:00","17.5","","11.4","","67","","","M","","M","","M","101.08","","","","","","NA"
