"Station Name","TORONTO CITY"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158355"
"WMO Identifier","71508"
"TC Identifier","XTO"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2002-07-01 00:00","2002","07","01","00:00","22.7","","18.7","","78","","","M","","M","","M","","M","29","","","","NA"
"2002-07-01 01:00","2002","07","01","01:00","22.7","","18.5","","77","","","M","","M","","M","","M","29","","","","NA"
"2002-07-01 02:00","2002","07","01","02:00","22.3","","18.5","","79","","","M","","M","","M","","M","29","","","","NA"
"2002-07-01 03:00","2002","07","01","03:00","21.9","","18.1","","79","","","M","","M","","M","","M","28","","","","NA"
"2002-07-01 04:00","2002","07","01","04:00","22.1","","17.9","","77","","","M","","M","","M","","M","28","","","","NA"
"2002-07-01 05:00","2002","07","01","05:00","21.6","","18.2","","81","","","M","","M","","M","","M","28","","","","NA"
"2002-07-01 06:00","2002","07","01","06:00","22.9","","18.7","","77","","","M","","M","","M","","M","29","","","","NA"
"2002-07-01 07:00","2002","07","01","07:00","24.6","","18.3","","68","","","M","","M","","M","","M","31","","","","NA"
"2002-07-01 08:00","2002","07","01","08:00","26.1","","19.0","","65","","","M","","M","","M","","M","33","","","","NA"
"2002-07-01 09:00","2002","07","01","09:00","27.8","","19.9","","62","","","M","","M","","M","","M","35","","","","NA"
"2002-07-01 10:00","2002","07","01","10:00","28.1","","19.9","","61","","","M","","M","","M","","M","36","","","","NA"
"2002-07-01 11:00","2002","07","01","11:00","29.4","","21.1","","61","","","M","","M","","M","","M","38","","","","NA"
"2002-07-01 12:00","2002","07","01","12:00","30.7","","22.6","","62","","","M","","M","","M","","M","41","","","","NA"
"2002-07-01 13:00","2002","07","01","13:00","30.8","","22.1","","60","","","M","","M","","M","","M","40","","","","NA"
"2002-07-01 14:00","2002","07","01","14:00","32.4","","22.8","","57","","","M","","M","","M","","M","42","","","","NA"
"2002-07-01 15:00","2002","07","01","15:00","32.4","","22.2","","55","","","M","","M","","M","","M","42","","","","NA"
"2002-07-01 16:00","2002","07","01","16:00","31.2","","22.8","","61","","","M","","M","","M","","M","41","","","","NA"
"2002-07-01 17:00","2002","07","01","17:00","30.0","","21.9","","62","","","M","","M","","M","","M","39","","","","NA"
"2002-07-01 18:00","2002","07","01","18:00","28.9","","21.7","","65","","","M","","M","","M","","M","38","","","","NA"
"2002-07-01 19:00","2002","07","01","19:00","28.3","","21.6","","67","","","M","","M","","M","","M","37","","","","NA"
"2002-07-01 20:00","2002","07","01","20:00","27.7","","21.7","","70","","","M","","M","","M","","M","37","","","","NA"
"2002-07-01 21:00","2002","07","01","21:00","26.9","","22.7","","78","","","M","","M","","M","","M","37","","","","NA"
"2002-07-01 22:00","2002","07","01","22:00","27.9","","23.1","","75","","","M","","M","","M","","M","38","","","","NA"
"2002-07-01 23:00","2002","07","01","23:00","26.9","","23.0","","79","","","M","","M","","M","","M","37","","","","NA"
"2002-07-02 00:00","2002","07","02","00:00","26.2","","23.3","","84","","","M","","M","","M","","M","37","","","","NA"
"2002-07-02 01:00","2002","07","02","01:00","27.0","","23.3","","80","","","M","","M","","M","","M","38","","","","NA"
"2002-07-02 02:00","2002","07","02","02:00","27.2","","23.2","","79","","","M","","M","","M","","M","38","","","","NA"
"2002-07-02 03:00","2002","07","02","03:00","26.1","","22.8","","82","","","M","","M","","M","","M","36","","","","NA"
"2002-07-02 04:00","2002","07","02","04:00","25.3","","23.0","","87","","","M","","M","","M","","M","36","","","","NA"
"2002-07-02 05:00","2002","07","02","05:00","24.8","","22.7","","88","","","M","","M","","M","","M","35","","","","NA"
"2002-07-02 06:00","2002","07","02","06:00","26.2","","22.9","","82","","","M","","M","","M","","M","36","","","","NA"
"2002-07-02 07:00","2002","07","02","07:00","27.6","","22.6","","74","","","M","","M","","M","","M","37","","","","NA"
"2002-07-02 08:00","2002","07","02","08:00","29.4","","22.4","","66","","","M","","M","","M","","M","39","","","","NA"
"2002-07-02 09:00","2002","07","02","09:00","31.3","","21.8","","57","","","M","","M","","M","","M","40","","","","NA"
"2002-07-02 10:00","2002","07","02","10:00","32.8","","21.3","","51","","","M","","M","","M","","M","41","","","","NA"
"2002-07-02 11:00","2002","07","02","11:00","33.0","","20.9","","49","","","M","","M","","M","","M","41","","","","NA"
"2002-07-02 12:00","2002","07","02","12:00","33.6","","21.4","","49","","","M","","M","","M","","M","42","","","","NA"
"2002-07-02 13:00","2002","07","02","13:00","34.5","","21.9","","48","","","M","","M","","M","","M","44","","","","NA"
"2002-07-02 14:00","2002","07","02","14:00","34.4","","20.4","","44","","","M","","M","","M","","M","42","","","","NA"
"2002-07-02 15:00","2002","07","02","15:00","34.1","","21.2","","47","","","M","","M","","M","","M","43","","","","NA"
"2002-07-02 16:00","2002","07","02","16:00","34.6","","20.9","","45","","","M","","M","","M","","M","43","","","","NA"
"2002-07-02 17:00","2002","07","02","17:00","34.3","","20.7","","45","","","M","","M","","M","","M","42","","","","NA"
"2002-07-02 18:00","2002","07","02","18:00","33.5","","21.3","","49","","","M","","M","","M","","M","42","","","","NA"
"2002-07-02 19:00","2002","07","02","19:00","32.5","","20.7","","50","","","M","","M","","M","","M","41","","","","NA"
"2002-07-02 20:00","2002","07","02","20:00","31.6","","20.9","","53","","","M","","M","","M","","M","40","","","","NA"
"2002-07-02 21:00","2002","07","02","21:00","30.5","","21.0","","57","","","M","","M","","M","","M","39","","","","NA"
"2002-07-02 22:00","2002","07","02","22:00","30.0","","21.4","","60","","","M","","M","","M","","M","39","","","","NA"
"2002-07-02 23:00","2002","07","02","23:00","29.3","","21.5","","63","","","M","","M","","M","","M","38","","","","NA"
"2002-07-03 00:00","2002","07","03","00:00","28.4","","21.7","","67","","","M","","M","","M","","M","37","","","","NA"
"2002-07-03 01:00","2002","07","03","01:00","27.1","","21.4","","71","","","M","","M","","M","","M","36","","","","NA"
"2002-07-03 02:00","2002","07","03","02:00","27.3","","21.4","","70","","","M","","M","","M","","M","36","","","","NA"
"2002-07-03 03:00","2002","07","03","03:00","26.0","","21.0","","74","","","M","","M","","M","","M","34","","","","NA"
"2002-07-03 04:00","2002","07","03","04:00","25.6","","21.5","","78","","","M","","M","","M","","M","34","","","","NA"
"2002-07-03 05:00","2002","07","03","05:00","25.6","","21.5","","78","","","M","","M","","M","","M","34","","","","NA"
"2002-07-03 06:00","2002","07","03","06:00","25.8","","21.9","","79","","","M","","M","","M","","M","35","","","","NA"
"2002-07-03 07:00","2002","07","03","07:00","27.1","","21.4","","71","","","M","","M","","M","","M","36","","","","NA"
"2002-07-03 08:00","2002","07","03","08:00","28.7","","21.5","","65","","","M","","M","","M","","M","38","","","","NA"
"2002-07-03 09:00","2002","07","03","09:00","29.9","","22.6","","65","","","M","","M","","M","","M","40","","","","NA"
"2002-07-03 10:00","2002","07","03","10:00","31.8","","22.8","","59","","","M","","M","","M","","M","42","","","","NA"
"2002-07-03 11:00","2002","07","03","11:00","31.4","","22.7","","60","","","M","","M","","M","","M","41","","","","NA"
"2002-07-03 12:00","2002","07","03","12:00","31.6","","23.2","","61","","","M","","M","","M","","M","42","","","","NA"
"2002-07-03 13:00","2002","07","03","13:00","31.0","","22.1","","59","","","M","","M","","M","","M","40","","","","NA"
"2002-07-03 14:00","2002","07","03","14:00","34.2","","21.6","","48","","","M","","M","","M","","M","43","","","","NA"
"2002-07-03 15:00","2002","07","03","15:00","33.3","","22.4","","53","","","M","","M","","M","","M","43","","","","NA"
"2002-07-03 16:00","2002","07","03","16:00","33.6","","20.0","","45","","","M","","M","","M","","M","41","","","","NA"
"2002-07-03 17:00","2002","07","03","17:00","33.3","","19.8","","45","","","M","","M","","M","","M","41","","","","NA"
"2002-07-03 18:00","2002","07","03","18:00","32.4","","20.0","","48","","","M","","M","","M","","M","40","","","","NA"
"2002-07-03 19:00","2002","07","03","19:00","31.8","","19.4","","48","","","M","","M","","M","","M","39","","","","NA"
"2002-07-03 20:00","2002","07","03","20:00","31.2","","20.2","","52","","","M","","M","","M","","M","39","","","","NA"
"2002-07-03 21:00","2002","07","03","21:00","30.5","","20.7","","56","","","M","","M","","M","","M","39","","","","NA"
"2002-07-03 22:00","2002","07","03","22:00","29.4","","20.6","","59","","","M","","M","","M","","M","37","","","","NA"
"2002-07-03 23:00","2002","07","03","23:00","28.5","","21.0","","64","","","M","","M","","M","","M","37","","","","NA"
"2002-07-04 00:00","2002","07","04","00:00","28.5","","21.3","","65","","","M","","M","","M","","M","37","","","","NA"
"2002-07-04 01:00","2002","07","04","01:00","27.9","","21.7","","69","","","M","","M","","M","","M","37","","","","NA"
"2002-07-04 02:00","2002","07","04","02:00","27.3","","21.8","","72","","","M","","M","","M","","M","36","","","","NA"
"2002-07-04 03:00","2002","07","04","03:00","27.0","","21.3","","71","","","M","","M","","M","","M","36","","","","NA"
"2002-07-04 04:00","2002","07","04","04:00","26.7","","20.8","","70","","","M","","M","","M","","M","35","","","","NA"
"2002-07-04 05:00","2002","07","04","05:00","26.6","","20.9","","71","","","M","","M","","M","","M","35","","","","NA"
"2002-07-04 06:00","2002","07","04","06:00","26.4","","20.7","","71","","","M","","M","","M","","M","35","","","","NA"
"2002-07-04 07:00","2002","07","04","07:00","26.5","","20.6","","70","","","M","","M","","M","","M","35","","","","NA"
"2002-07-04 08:00","2002","07","04","08:00","27.4","","20.5","","66","","","M","","M","","M","","M","35","","","","NA"
"2002-07-04 09:00","2002","07","04","09:00","28.6","","22.1","","68","","","M","","M","","M","","M","38","","","","NA"
"2002-07-04 10:00","2002","07","04","10:00","29.6","","18.1","","50","","","M","","M","","M","","M","36","","","","NA"
"2002-07-04 11:00","2002","07","04","11:00","29.9","","17.4","","47","","","M","","M","","M","","M","35","","","","NA"
"2002-07-04 12:00","2002","07","04","12:00","30.6","","13.8","","36","","","M","","M","","M","","M","34","","","","NA"
"2002-07-04 13:00","2002","07","04","13:00","31.5","","14.2","","35","","","M","","M","","M","","M","35","","","","NA"
"2002-07-04 14:00","2002","07","04","14:00","31.6","","11.4","","29","","","M","","M","","M","","M","34","","","","NA"
"2002-07-04 15:00","2002","07","04","15:00","31.8","","11.6","","29","","","M","","M","","M","","M","34","","","","NA"
"2002-07-04 16:00","2002","07","04","16:00","31.8","","10.5","","27","","","M","","M","","M","","M","33","","","","NA"
"2002-07-04 17:00","2002","07","04","17:00","30.4","","8.8","","26","","","M","","M","","M","","M","31","","","","NA"
"2002-07-04 18:00","2002","07","04","18:00","29.2","","8.8","","28","","","M","","M","","M","","M","30","","","","NA"
"2002-07-04 19:00","2002","07","04","19:00","27.7","","10.0","","33","","","M","","M","","M","","M","29","","","","NA"
"2002-07-04 20:00","2002","07","04","20:00","25.5","","10.2","","38","","","M","","M","","M","","M","27","","","","NA"
"2002-07-04 21:00","2002","07","04","21:00","24.4","","10.7","","42","","","M","","M","","M","","M","26","","","","NA"
"2002-07-04 22:00","2002","07","04","22:00","22.9","","11.9","","50","","","M","","M","","M","","M","25","","","","NA"
