"Station Name","TORONTO CITY"
"Province","ONTARIO"
"Latitude","43.67"
"Longitude","-79.40"
"Elevation","112.50"
"Climate Identifier","6158355"
"WMO Identifier","71508"
"TC Identifier","XTO"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2004-08-01 00:00","2004","08","01","00:00","21.6","","20.8","","95","","","M","","M","","M","100.02","","30","","","","NA"
"2004-08-01 01:00","2004","08","01","01:00","21.3","","20.4","","95","","","M","","M","","M","100.07","","29","","","","NA"
"2004-08-01 02:00","2004","08","01","02:00","20.8","","18.0","","84","","","M","","M","","M","100.10","","27","","","","NA"
"2004-08-01 03:00","2004","08","01","03:00","19.9","","17.2","","84","","","M","","M","","M","100.16","","","","","","NA"
"2004-08-01 04:00","2004","08","01","04:00","19.2","","16.7","","85","","","M","","M","","M","100.22","","","","","","NA"
"2004-08-01 05:00","2004","08","01","05:00","18.5","","14.8","","79","","","M","","M","","M","100.27","","","","","","NA"
"2004-08-01 06:00","2004","08","01","06:00","17.9","","14.1","","78","","","M","","M","","M","100.33","","","","","","NA"
"2004-08-01 07:00","2004","08","01","07:00","18.6","","14.3","","76","","","M","","M","","M","100.38","","","","","","NA"
"2004-08-01 08:00","2004","08","01","08:00","19.7","","14.6","","72","","","M","","M","","M","100.42","","","","","","NA"
"2004-08-01 09:00","2004","08","01","09:00","21.2","","15.1","","68","","","M","","M","","M","100.45","","25","","","","NA"
"2004-08-01 10:00","2004","08","01","10:00","22.8","","14.0","","58","","","M","","M","","M","100.47","","26","","","","NA"
"2004-08-01 11:00","2004","08","01","11:00","24.6","","15.2","","56","","","M","","M","","M","100.48","","29","","","","NA"
"2004-08-01 12:00","2004","08","01","12:00","23.5","","16.5","","65","","","M","","M","","M","100.46","","28","","","","NA"
"2004-08-01 13:00","2004","08","01","13:00","24.1","","17.0","","65","","","M","","M","","M","100.44","","29","","","","NA"
"2004-08-01 14:00","2004","08","01","14:00","25.9","","16.2","","55","","","M","","M","","M","100.39","","31","","","","NA"
"2004-08-01 15:00","2004","08","01","15:00","25.9","","15.8","","54","","","M","","M","","M","100.36","","30","","","","NA"
"2004-08-01 16:00","2004","08","01","16:00","25.5","","15.4","","54","","","M","","M","","M","100.33","","30","","","","NA"
"2004-08-01 17:00","2004","08","01","17:00","25.4","","14.3","","50","","","M","","M","","M","100.33","","29","","","","NA"
"2004-08-01 18:00","2004","08","01","18:00","24.9","","14.4","","52","","","M","","M","","M","100.29","","29","","","","NA"
"2004-08-01 19:00","2004","08","01","19:00","24.1","","14.4","","55","","","M","","M","","M","100.28","","28","","","","NA"
"2004-08-01 20:00","2004","08","01","20:00","22.8","","14.7","","60","","","M","","M","","M","100.29","","27","","","","NA"
"2004-08-01 21:00","2004","08","01","21:00","22.6","","18.7","","79","","","M","","M","","M","100.32","","29","","","","NA"
"2004-08-01 22:00","2004","08","01","22:00","21.8","","19.2","","85","","","M","","M","","M","100.28","","29","","","","NA"
"2004-08-01 23:00","2004","08","01","23:00","21.1","","19.3","","89","","","M","","M","","M","100.30","","28","","","","NA"
"2004-08-02 00:00","2004","08","02","00:00","20.1","","19.0","","93","","","M","","M","","M","100.32","","27","","","","NA"
"2004-08-02 01:00","2004","08","02","01:00","19.7","","18.4","","92","","","M","","M","","M","100.31","","","","","","NA"
"2004-08-02 02:00","2004","08","02","02:00","19.4","","17.1","","87","","","M","","M","","M","100.31","","","","","","NA"
"2004-08-02 03:00","2004","08","02","03:00","19.1","","16.8","","87","","","M","","M","","M","100.26","","","","","","NA"
"2004-08-02 04:00","2004","08","02","04:00","18.7","","16.6","","88","","","M","","M","","M","100.25","","","","","","NA"
"2004-08-02 05:00","2004","08","02","05:00","19.0","","17.1","","89","","","M","","M","","M","100.26","","","","","","NA"
"2004-08-02 06:00","2004","08","02","06:00","19.6","","18.4","","93","","","M","","M","","M","100.28","","","","","","NA"
"2004-08-02 07:00","2004","08","02","07:00","20.8","","18.9","","89","","","M","","M","","M","100.28","","27","","","","NA"
"2004-08-02 08:00","2004","08","02","08:00","22.0","","18.7","","82","","","M","","M","","M","100.28","","29","","","","NA"
"2004-08-02 09:00","2004","08","02","09:00","22.8","","18.7","","78","","","M","","M","","M","100.24","","29","","","","NA"
"2004-08-02 10:00","2004","08","02","10:00","24.3","","19.0","","72","","","M","","M","","M","100.20","","31","","","","NA"
"2004-08-02 11:00","2004","08","02","11:00","25.8","","19.4","","68","","","M","","M","","M","100.15","","33","","","","NA"
"2004-08-02 12:00","2004","08","02","12:00","26.8","","19.8","","66","","","M","","M","","M","100.10","","34","","","","NA"
"2004-08-02 13:00","2004","08","02","13:00","27.2","","20.4","","66","","","M","","M","","M","100.06","","35","","","","NA"
"2004-08-02 14:00","2004","08","02","14:00","27.4","","19.5","","62","","","M","","M","","M","100.00","","35","","","","NA"
"2004-08-02 15:00","2004","08","02","15:00","27.9","","20.3","","63","","","M","","M","","M","99.97","","36","","","","NA"
"2004-08-02 16:00","2004","08","02","16:00","28.0","","19.0","","58","","","M","","M","","M","99.89","","35","","","","NA"
"2004-08-02 17:00","2004","08","02","17:00","27.1","","19.3","","62","","","M","","M","","M","99.84","","34","","","","NA"
"2004-08-02 18:00","2004","08","02","18:00","26.1","","19.6","","67","","","M","","M","","M","99.82","","33","","","","NA"
"2004-08-02 19:00","2004","08","02","19:00","25.2","","19.5","","71","","","M","","M","","M","99.81","","32","","","","NA"
"2004-08-02 20:00","2004","08","02","20:00","24.8","","19.3","","72","","","M","","M","","M","99.82","","32","","","","NA"
"2004-08-02 21:00","2004","08","02","21:00","24.2","","19.9","","77","","","M","","M","","M","99.85","","32","","","","NA"
"2004-08-02 22:00","2004","08","02","22:00","24.9","","17.9","","65","","","M","","M","","M","99.88","","31","","","","NA"
"2004-08-02 23:00","2004","08","02","23:00","21.7","","17.2","","76","","","M","","M","","M","99.71","","27","","","","NA"
"2004-08-03 00:00","2004","08","03","00:00","22.6","","17.6","","73","","","M","","M","","M","99.79","","28","","","","NA"
"2004-08-03 01:00","2004","08","03","01:00","22.2","","17.9","","77","","","M","","M","","M","99.78","","28","","","","NA"
"2004-08-03 02:00","2004","08","03","02:00","21.8","","17.9","","79","","","M","","M","","M","99.74","","28","","","","NA"
"2004-08-03 03:00","2004","08","03","03:00","21.7","","17.5","","77","","","M","","M","","M","99.73","","27","","","","NA"
"2004-08-03 04:00","2004","08","03","04:00","21.4","","17.8","","80","","","M","","M","","M","99.75","","27","","","","NA"
"2004-08-03 05:00","2004","08","03","05:00","20.7","","17.9","","84","","","M","","M","","M","99.73","","27","","","","NA"
"2004-08-03 06:00","2004","08","03","06:00","21.5","","18.1","","81","","","M","","M","","M","99.77","","28","","","","NA"
"2004-08-03 07:00","2004","08","03","07:00","21.7","","19.0","","85","","","M","","M","","M","99.77","","28","","","","NA"
"2004-08-03 08:00","2004","08","03","08:00","22.1","","19.2","","84","","","M","","M","","M","99.74","","29","","","","NA"
"2004-08-03 09:00","2004","08","03","09:00","23.5","","19.7","","79","","","M","","M","","M","99.68","","31","","","","NA"
"2004-08-03 10:00","2004","08","03","10:00","24.7","","20.1","","76","","","M","","M","","M","99.68","","32","","","","NA"
"2004-08-03 11:00","2004","08","03","11:00","24.5","","20.1","","77","","","M","","M","","M","99.70","","32","","","","NA"
"2004-08-03 12:00","2004","08","03","12:00","25.2","","20.3","","74","","","M","","M","","M","99.67","","33","","","","NA"
"2004-08-03 13:00","2004","08","03","13:00","26.3","","22.4","","79","","","M","","M","","M","99.64","","36","","","","NA"
"2004-08-03 14:00","2004","08","03","14:00","27.7","","21.0","","67","","","M","","M","","M","99.59","","36","","","","NA"
"2004-08-03 15:00","2004","08","03","15:00","28.8","","20.6","","61","","","M","","M","","M","99.56","","37","","","","NA"
"2004-08-03 16:00","2004","08","03","16:00","28.8","","19.8","","58","","","M","","M","","M","99.54","","36","","","","NA"
"2004-08-03 17:00","2004","08","03","17:00","28.2","","19.5","","59","","","M","","M","","M","99.55","","35","","","","NA"
"2004-08-03 18:00","2004","08","03","18:00","28.4","","18.6","","55","","","M","","M","","M","99.54","","35","","","","NA"
"2004-08-03 19:00","2004","08","03","19:00","26.3","","20.0","","68","","","M","","M","","M","99.58","","34","","","","NA"
"2004-08-03 20:00","2004","08","03","20:00","25.0","","17.1","","62","","","M","","M","","M","99.61","","30","","","","NA"
"2004-08-03 21:00","2004","08","03","21:00","24.0","","16.8","","64","","","M","","M","","M","99.65","","29","","","","NA"
"2004-08-03 22:00","2004","08","03","22:00","22.5","","17.6","","74","","","M","","M","","M","99.64","","28","","","","NA"
"2004-08-03 23:00","2004","08","03","23:00","21.8","","18.2","","80","","","M","","M","","M","99.64","","28","","","","NA"
"2004-08-04 00:00","2004","08","04","00:00","20.9","","18.5","","86","","","M","","M","","M","99.65","","27","","","","NA"
"2004-08-04 01:00","2004","08","04","01:00","20.2","","18.3","","89","","","M","","M","","M","99.60","","26","","","","NA"
"2004-08-04 02:00","2004","08","04","02:00","20.1","","18.1","","88","","","M","","M","","M","99.62","","26","","","","NA"
"2004-08-04 03:00","2004","08","04","03:00","20.0","","18.1","","89","","","M","","M","","M","99.62","","26","","","","NA"
"2004-08-04 04:00","2004","08","04","04:00","20.1","","17.8","","87","","","M","","M","","M","99.62","","26","","","","NA"
"2004-08-04 05:00","2004","08","04","05:00","20.3","","17.8","","86","","","M","","M","","M","99.59","","26","","","","NA"
"2004-08-04 06:00","2004","08","04","06:00","20.4","","17.8","","85","","","M","","M","","M","99.59","","26","","","","NA"
"2004-08-04 07:00","2004","08","04","07:00","20.5","","18.2","","87","","","M","","M","","M","99.63","","27","","","","NA"
"2004-08-04 08:00","2004","08","04","08:00","19.9","","18.4","","91","","","M","","M","","M","99.74","","","","","","NA"
"2004-08-04 09:00","2004","08","04","09:00","20.0","","19.1","","95","","","M","","M","","M","99.65","","27","","","","NA"
"2004-08-04 10:00","2004","08","04","10:00","20.3","","19.5","","95","","","M","","M","","M","99.62","","27","","","","NA"
"2004-08-04 11:00","2004","08","04","11:00","20.5","","19.7","","95","","","M","","M","","M","99.62","","28","","","","NA"
"2004-08-04 12:00","2004","08","04","12:00","19.8","","18.5","","92","","","M","","M","","M","99.66","","","","","","NA"
"2004-08-04 13:00","2004","08","04","13:00","20.3","","17.8","","86","","","M","","M","","M","99.69","","26","","","","NA"
"2004-08-04 14:00","2004","08","04","14:00","19.8","","16.6","","82","","","M","","M","","M","99.69","","","","","","NA"
"2004-08-04 15:00","2004","08","04","15:00","20.8","","15.8","","73","","","M","","M","","M","99.65","","25","","","","NA"
"2004-08-04 16:00","2004","08","04","16:00","22.3","","16.2","","68","","","M","","M","","M","99.60","","27","","","","NA"
"2004-08-04 17:00","2004","08","04","17:00","22.6","","16.4","","68","","","M","","M","","M","99.59","","27","","","","NA"
"2004-08-04 18:00","2004","08","04","18:00","23.0","","16.7","","68","","","M","","M","","M","99.60","","28","","","","NA"
"2004-08-04 19:00","2004","08","04","19:00","22.3","","16.1","","68","","","M","","M","","M","99.65","","27","","","","NA"
"2004-08-04 20:00","2004","08","04","20:00","21.6","","14.7","","65","","","M","","M","","M","99.68","","25","","","","NA"
"2004-08-04 21:00","2004","08","04","21:00","21.3","","14.2","","64","","","M","","M","","M","99.73","","25","","","","NA"
"2004-08-04 22:00","2004","08","04","22:00","20.0","","14.6","","71","","","M","","M","","M","99.73","","","","","","NA"
"2004-08-04 23:00","2004","08","04","23:00","19.6","","14.7","","73","","","M","","M","","M","99.73","","","","","","NA"
"2004-08-05 00:00","2004","08","05","00:00","20.0","","13.3","","65","","","M","","M","","M","99.75","","","","","","NA"
"2004-08-05 01:00","2004","08","05","01:00","19.3","","12.0","","63","","","M","","M","","M","99.77","","","","","","NA"
"2004-08-05 02:00","2004","08","05","02:00","17.8","","11.5","","67","","","M","","M","","M","99.82","","","","","","NA"
"2004-08-05 03:00","2004","08","05","03:00","17.1","","11.1","","68","","","M","","M","","M","99.84","","","","","","NA"
"2004-08-05 04:00","2004","08","05","04:00","16.3","","11.0","","71","","","M","","M","","M","99.92","","","","","","NA"
"2004-08-05 05:00","2004","08","05","05:00","15.8","","10.6","","71","","","M","","M","","M","100.00","","","","","","NA"
"2004-08-05 06:00","2004","08","05","06:00","15.4","","10.6","","73","","","M","","M","","M","100.06","","","","","","NA"
"2004-08-05 07:00","2004","08","05","07:00","15.7","","11.4","","76","","","M","","M","","M","100.12","","","","","","NA"
"2004-08-05 08:00","2004","08","05","08:00","16.6","","11.6","","72","","","M","","M","","M","100.15","","","","","","NA"
"2004-08-05 09:00","2004","08","05","09:00","17.7","","10.9","","64","","","M","","M","","M","100.18","","","","","","NA"
"2004-08-05 10:00","2004","08","05","10:00","18.4","","10.1","","58","","","M","","M","","M","100.18","","","","","","NA"
"2004-08-05 11:00","2004","08","05","11:00","18.7","","8.2","","50","","","M","","M","","M","100.18","","","","","","NA"
"2004-08-05 12:00","2004","08","05","12:00","18.7","","7.0","","46","","","M","","M","","M","100.16","","","","","","NA"
"2004-08-05 13:00","2004","08","05","13:00","19.4","","6.5","","43","","","M","","M","","M","100.17","","","","","","NA"
"2004-08-05 14:00","2004","08","05","14:00","18.8","","7.3","","47","","","M","","M","","M","100.19","","","","","","NA"
"2004-08-05 15:00","2004","08","05","15:00","18.9","","7.4","","47","","","M","","M","","M","100.17","","","","","","NA"
"2004-08-05 16:00","2004","08","05","16:00","18.1","","8.5","","53","","","M","","M","","M","100.17","","","","","","NA"
"2004-08-05 17:00","2004","08","05","17:00","18.0","","8.3","","53","","","M","","M","","M","100.17","","","","","","NA"
"2004-08-05 18:00","2004","08","05","18:00","17.7","","8.7","","56","","","M","","M","","M","100.17","","","","","","NA"
"2004-08-05 19:00","2004","08","05","19:00","17.4","","9.0","","58","","","M","","M","","M","100.20","","","","","","NA"
"2004-08-05 20:00","2004","08","05","20:00","17.2","","9.0","","58","","","M","","M","","M","100.21","","","","","","NA"
"2004-08-05 21:00","2004","08","05","21:00","16.8","","8.9","","60","","","M","","M","","M","100.27","","","","","","NA"
"2004-08-05 22:00","2004","08","05","22:00","15.8","","9.3","","65","","","M","","M","","M","100.28","","","","","","NA"
"2004-08-05 23:00","2004","08","05","23:00","15.4","","9.2","","67","","","M","","M","","M","100.27","","","","","","NA"
"2004-08-06 00:00","2004","08","06","00:00","15.0","","9.3","","69","","","M","","M","","M","100.24","","","","","","NA"
"2004-08-06 01:00","2004","08","06","01:00","14.0","","9.2","","73","","","M","","M","","M","100.20","","","","","","NA"
"2004-08-06 02:00","2004","08","06","02:00","13.2","","9.3","","77","","","M","","M","","M","100.16","","","","","","NA"
"2004-08-06 03:00","2004","08","06","03:00","12.3","","9.7","","84","","","M","","M","","M","100.16","","","","","","NA"
"2004-08-06 04:00","2004","08","06","04:00","13.5","","9.8","","78","","","M","","M","","M","100.17","","","","","","NA"
"2004-08-06 05:00","2004","08","06","05:00","14.3","","9.4","","72","","","M","","M","","M","100.19","","","","","","NA"
"2004-08-06 06:00","2004","08","06","06:00","15.1","","9.1","","67","","","M","","M","","M","100.21","","","","","","NA"
"2004-08-06 07:00","2004","08","06","07:00","14.9","","9.5","","70","","","M","","M","","M","100.24","","","","","","NA"
"2004-08-06 08:00","2004","08","06","08:00","17.5","","9.7","","60","","","M","","M","","M","100.24","","","","","","NA"
"2004-08-06 09:00","2004","08","06","09:00","18.0","","9.5","","58","","","M","","M","","M","100.22","","","","","","NA"
"2004-08-06 10:00","2004","08","06","10:00","19.5","","9.4","","52","","","M","","M","","M","100.20","","","","","","NA"
"2004-08-06 11:00","2004","08","06","11:00","19.1","","8.5","","50","","","M","","M","","M","100.20","","","","","","NA"
"2004-08-06 12:00","2004","08","06","12:00","19.1","","9.0","","52","","","M","","M","","M","100.16","","","","","","NA"
"2004-08-06 13:00","2004","08","06","13:00","19.2","","8.3","","49","","","M","","M","","M","100.14","","","","","","NA"
"2004-08-06 14:00","2004","08","06","14:00","19.3","","9.4","","53","","","M","","M","","M","100.12","","","","","","NA"
"2004-08-06 15:00","2004","08","06","15:00","19.9","","10.5","","55","","","M","","M","","M","100.10","","","","","","NA"
"2004-08-06 16:00","2004","08","06","16:00","19.6","","9.4","","52","","","M","","M","","M","100.10","","","","","","NA"
"2004-08-06 17:00","2004","08","06","17:00","19.3","","9.1","","52","","","M","","M","","M","100.11","","","","","","NA"
"2004-08-06 18:00","2004","08","06","18:00","18.7","","9.2","","54","","","M","","M","","M","100.14","","","","","","NA"
"2004-08-06 19:00","2004","08","06","19:00","18.4","","8.7","","53","","","M","","M","","M","100.18","","","","","","NA"
"2004-08-06 20:00","2004","08","06","20:00","18.0","","9.3","","57","","","M","","M","","M","100.21","","","","","","NA"
"2004-08-06 21:00","2004","08","06","21:00","17.1","","9.5","","61","","","M","","M","","M","100.23","","","","","","NA"
"2004-08-06 22:00","2004","08","06","22:00","16.6","","9.2","","62","","","M","","M","","M","100.27","","","","","","NA"
"2004-08-06 23:00","2004","08","06","23:00","15.9","","9.6","","66","","","M","","M","","M","100.25","","","","","","NA"
"2004-08-07 00:00","2004","08","07","00:00","15.0","","9.7","","71","","","M","","M","","M","100.27","","","","","","NA"
"2004-08-07 01:00","2004","08","07","01:00","15.0","","9.2","","68","","","M","","M","","M","100.27","","","","","","NA"
"2004-08-07 02:00","2004","08","07","02:00","14.9","","9.3","","69","","","M","","M","","M","100.24","","","","","","NA"
"2004-08-07 03:00","2004","08","07","03:00","14.5","","9.9","","74","","","M","","M","","M","100.22","","","","","","NA"
"2004-08-07 04:00","2004","08","07","04:00","14.6","","10.3","","75","","","M","","M","","M","100.24","","","","","","NA"
"2004-08-07 05:00","2004","08","07","05:00","14.6","","10.2","","75","","","M","","M","","M","100.26","","","","","","NA"
"2004-08-07 06:00","2004","08","07","06:00","14.2","","10.1","","76","","","M","","M","","M","100.29","","","","","","NA"
"2004-08-07 07:00","2004","08","07","07:00","14.9","","10.6","","75","","","M","","M","","M","100.32","","","","","","NA"
"2004-08-07 08:00","2004","08","07","08:00","15.5","","10.3","","71","","","M","","M","","M","100.33","","","","","","NA"
"2004-08-07 09:00","2004","08","07","09:00","16.5","","10.4","","67","","","M","","M","","M","100.31","","","","","","NA"
"2004-08-07 10:00","2004","08","07","10:00","17.6","","10.3","","62","","","M","","M","","M","100.33","","","","","","NA"
"2004-08-07 11:00","2004","08","07","11:00","19.7","","10.9","","57","","","M","","M","","M","100.30","","","","","","NA"
"2004-08-07 12:00","2004","08","07","12:00","19.4","","11.1","","59","","","M","","M","","M","100.26","","","","","","NA"
"2004-08-07 13:00","2004","08","07","13:00","19.0","","10.9","","59","","","M","","M","","M","100.26","","","","","","NA"
"2004-08-07 14:00","2004","08","07","14:00","18.0","","11.4","","65","","","M","","M","","M","100.23","","","","","","NA"
"2004-08-07 15:00","2004","08","07","15:00","19.2","","12.4","","65","","","M","","M","","M","100.19","","","","","","NA"
"2004-08-07 16:00","2004","08","07","16:00","19.6","","12.7","","64","","","M","","M","","M","100.16","","","","","","NA"
"2004-08-07 17:00","2004","08","07","17:00","19.5","","13.1","","66","","","M","","M","","M","100.14","","","","","","NA"
"2004-08-07 18:00","2004","08","07","18:00","19.9","","14.2","","70","","","M","","M","","M","100.10","","","","","","NA"
"2004-08-07 19:00","2004","08","07","19:00","19.4","","14.7","","74","","","M","","M","","M","100.11","","","","","","NA"
"2004-08-07 20:00","2004","08","07","20:00","19.6","","15.6","","78","","","M","","M","","M","100.15","","","","","","NA"
"2004-08-07 21:00","2004","08","07","21:00","18.5","","15.2","","81","","","M","","M","","M","100.19","","","","","","NA"
"2004-08-07 22:00","2004","08","07","22:00","17.0","","14.7","","86","","","M","","M","","M","100.22","","","","","","NA"
"2004-08-07 23:00","2004","08","07","23:00","17.7","","12.6","","72","","","M","","M","","M","100.22","","","","","","NA"
"2004-08-08 00:00","2004","08","08","00:00","17.4","","11.0","","66","","","M","","M","","M","100.27","","","","","","NA"
"2004-08-08 01:00","2004","08","08","01:00","15.8","","10.2","","69","","","M","","M","","M","100.28","","","","","","NA"
"2004-08-08 02:00","2004","08","08","02:00","14.6","","10.4","","76","","","M","","M","","M","100.26","","","","","","NA"
"2004-08-08 03:00","2004","08","08","03:00","14.7","","11.0","","78","","","M","","M","","M","100.28","","","","","","NA"
"2004-08-08 04:00","2004","08","08","04:00","15.4","","11.3","","77","","","M","","M","","M","100.32","","","","","","NA"
"2004-08-08 05:00","2004","08","08","05:00","14.5","","10.7","","78","","","M","","M","","M","100.35","","","","","","NA"
"2004-08-08 06:00","2004","08","08","06:00","15.3","","11.7","","79","","","M","","M","","M","100.38","","","","","","NA"
"2004-08-08 07:00","2004","08","08","07:00","17.4","","11.6","","69","","","M","","M","","M","100.40","","","","","","NA"
"2004-08-08 08:00","2004","08","08","08:00","18.1","","11.6","","66","","","M","","M","","M","100.40","","","","","","NA"
"2004-08-08 09:00","2004","08","08","09:00","20.3","","12.1","","59","","","M","","M","","M","100.34","","","","","","NA"
"2004-08-08 10:00","2004","08","08","10:00","22.3","","14.3","","61","","","M","","M","","M","100.32","","26","","","","NA"
"2004-08-08 11:00","2004","08","08","11:00","23.5","","15.2","","60","","","M","","M","","M","100.31","","28","","","","NA"
"2004-08-08 12:00","2004","08","08","12:00","24.8","","15.5","","56","","","M","","M","","M","100.27","","29","","","","NA"
"2004-08-08 13:00","2004","08","08","13:00","25.5","","16.3","","57","","","M","","M","","M","100.23","","30","","","","NA"
"2004-08-08 14:00","2004","08","08","14:00","24.1","","14.5","","55","","","M","","M","","M","100.24","","28","","","","NA"
"2004-08-08 15:00","2004","08","08","15:00","20.2","","18.4","","89","","","M","","M","","M","100.32","","27","","","","NA"
